animal_number;responder;location;visit_time;duration;weight (g);feed_intake;;;
113781;984000010113781;1;09/04/2026 00.33;17;;3;;;
113781;984000010113781;1;09/04/2026 04.42;886;59000;350;;;
113781;984000010113781;1;09/04/2026 09.49;246;58500;69;;;
113781;984000010113781;1;09/04/2026 11.52;318;58500;153;;;
113781;984000010113781;1;09/04/2026 12.23;379;59000;173;;;
113781;984000010113781;1;09/04/2026 12.35;489;59500;241;;;
113781;984000010113781;1;09/04/2026 13.49;77;59500;25;;;
113781;984000010113781;1;09/04/2026 14.06;181;60000;36;;;
113781;984000010113781;1;09/04/2026 20.09;1281;59000;584;;;
113781;984000010113781;1;09/04/2026 20.30;155;59500;53;;;
113781;984000010113781;1;09/04/2026 21.54;461;59500;159;;;
113781;984000010113781;1;09/04/2026 22.04;186;60000;56;;;
113781;984000010113781;1;10/04/2026 02.16;712;60500;275;;;
113781;984000010113781;1;10/04/2026 02.30;142;61500;42;;;
113781;984000010113781;1;10/04/2026 09.03;346;60500;136;;;
113781;984000010113781;1;10/04/2026 12.09;472;60500;234;;;
113781;984000010113781;1;10/04/2026 12.48;274;61500;96;;;
113781;984000010113781;1;10/04/2026 14.07;536;61500;206;;;
113781;984000010113781;1;10/04/2026 19.04;708;60500;341;;;
113781;984000010113781;1;10/04/2026 21.15;1449;61500;535;;;
113781;984000010113781;1;11/04/2026 03.33;227;62000;75;;;
113781;984000010113781;1;11/04/2026 06.21;687;62000;260;;;
113781;984000010113781;1;11/04/2026 11.47;460;61500;227;;;
113781;984000010113781;1;11/04/2026 11.56;1102;61500;405;;;
113781;984000010113781;1;11/04/2026 12.16;92;63000;24;;;
113781;984000010113781;1;11/04/2026 14.39;632;63000;276;;;
113781;984000010113781;1;11/04/2026 18.53;98;63500;50;;;
113781;984000010113781;1;11/04/2026 22.14;1593;63500;805;;;
113781;984000010113781;1;12/04/2026 03.38;133;64000;28;;;
113781;984000010113781;1;12/04/2026 08.44;633;63500;201;;;
113781;984000010113781;1;12/04/2026 11.33;541;64000;118;;;
113781;984000010113781;1;12/04/2026 12.03;411;64000;219;;;
113781;984000010113781;1;12/04/2026 18.35;1833;64000;974;;;
113781;984000010113781;1;13/04/2026 03.23;187;64000;35;;;
113781;984000010113781;1;13/04/2026 06.05;691;64000;255;;;
113781;984000010113781;1;13/04/2026 11.58;1661;63500;691;;;
113781;984000010113781;1;13/04/2026 17.45;543;64500;287;;;
113781;984000010113781;1;13/04/2026 21.17;598;65000;291;;;
113781;984000010113781;1;14/04/2026 00.18;502;65500;228;;;
113781;984000010113781;1;14/04/2026 08.19;1242;65000;502;;;
113781;984000010113781;1;14/04/2026 08.43;426;65500;211;;;
113781;984000010113781;1;14/04/2026 10.19;93;65500;30;;;
113781;984000010113781;1;14/04/2026 13.12;301;65500;116;;;
113781;984000010113781;1;14/04/2026 15.23;1030;66000;523;;;
113781;984000010113781;1;14/04/2026 19.49;1087;67000;453;;;
113781;984000010113781;1;15/04/2026 02.48;539;66000;166;;;
113781;984000010113781;1;15/04/2026 10.14;1057;66000;583;;;
113781;984000010113781;1;15/04/2026 13.55;1077;68500;581;;;
113781;984000010113781;1;15/04/2026 15.07;771;68500;416;;;
113781;984000010113781;1;15/04/2026 20.46;589;69000;231;;;
113781;984000010113781;1;16/04/2026 00.09;362;69000;153;;;
113781;984000010113781;1;16/04/2026 07.47;432;68500;180;;;
113781;984000010113781;1;16/04/2026 08.34;96;68000;40;;;
113781;984000010113781;1;16/04/2026 09.01;463;69000;192;;;
113781;984000010113781;1;16/04/2026 11.42;165;69000;63;;;
113781;984000010113781;1;16/04/2026 15.26;1733;68500;918;;;
113781;984000010113781;1;16/04/2026 23.12;1723;70000;986;;;
113109;984000010113109;1;17/03/2026 16.16;301;42500;14;;;
113109;984000010113109;1;17/03/2026 16.40;888;48500;332;;;
113109;984000010113109;1;17/03/2026 21.38;733;35000;137;;;
113109;984000010113109;1;17/03/2026 23.25;489;34500;124;;;
113109;984000010113109;1;18/03/2026 01.05;223;35500;53;;;
113109;984000010113109;1;18/03/2026 05.38;177;52000;24;;;
113109;984000010113109;1;18/03/2026 07.39;247;35500;50;;;
113109;984000010113109;1;18/03/2026 09.29;674;37750;130;;;
113109;984000010113109;1;18/03/2026 11.26;213;35000;58;;;
113109;984000010113109;1;18/03/2026 12.58;462;34500;91;;;
113109;984000010113109;1;18/03/2026 15.27;835;49500;185;;;
113109;984000010113109;1;18/03/2026 17.08;926;42500;256;;;
113109;984000010113109;1;18/03/2026 21.03;1884;37000;449;;;
113109;984000010113109;1;19/03/2026 07.39;43;;11;;;
113109;984000010113109;1;19/03/2026 07.52;363;37500;68;;;
113109;984000010113109;1;19/03/2026 16.43;177;55500;22;;;
113109;984000010113109;1;19/03/2026 17.04;899;54500;363;;;
113109;984000010113109;1;19/03/2026 21.01;2134;53000;469;;;
113109;984000010113109;1;20/03/2026 00.48;985;38500;209;;;
113109;984000010113109;1;20/03/2026 09.42;314;38500;65;;;
113109;984000010113109;1;20/03/2026 11.19;38;;14;;;
113109;984000010113109;1;20/03/2026 12.41;1286;38500;282;;;
113109;984000010113109;1;20/03/2026 17.39;2179;53000;232;;;
113109;984000010113109;1;20/03/2026 23.10;1715;31000;454;;;
113109;984000010113109;1;21/03/2026 01.50;1201;29250;305;;;
113109;984000010113109;1;21/03/2026 14.48;1732;39500;497;;;
113109;984000010113109;1;21/03/2026 20.22;1872;21500;444;;;
113109;984000010113109;1;21/03/2026 23.55;1194;41000;348;;;
113109;984000010113109;1;22/03/2026 01.00;465;41000;107;;;
113109;984000010113109;1;22/03/2026 02.34;63;40500;13;;;
113109;984000010113109;1;22/03/2026 07.07;1500;41000;349;;;
113109;984000010113109;1;22/03/2026 08.50;357;41500;83;;;
113109;984000010113109;1;22/03/2026 16.00;1581;22500;403;;;
113109;984000010113109;1;22/03/2026 21.19;1143;41500;292;;;
113109;984000010113109;1;23/03/2026 02.25;1727;42000;461;;;
113109;984000010113109;1;23/03/2026 08.21;1373;42500;351;;;
113109;984000010113109;1;23/03/2026 13.14;899;43000;194;;;
113109;984000010113109;1;23/03/2026 16.56;1326;42500;375;;;
113109;984000010113109;1;24/03/2026 00.01;1511;43500;428;;;
113109;984000010113109;1;24/03/2026 05.19;810;43500;226;;;
113109;984000010113109;1;24/03/2026 08.11;1387;42500;355;;;
113109;984000010113109;1;24/03/2026 16.50;1756;43000;629;;;
113109;984000010113109;1;25/03/2026 00.57;1537;44000;475;;;
113109;984000010113109;1;25/03/2026 07.27;1019;43500;281;;;
113109;984000010113109;1;25/03/2026 08.15;59;;3;;;
113109;984000010113109;1;25/03/2026 08.33;40;;2;;;
113109;984000010113109;1;25/03/2026 11.30;1055;44000;313;;;
113109;984000010113109;1;25/03/2026 14.03;1044;44500;278;;;
113109;984000010113109;1;26/03/2026 00.59;2210;45000;571;;;
113109;984000010113109;1;26/03/2026 07.58;1023;45000;244;;;
113109;984000010113109;1;26/03/2026 08.17;670;45000;199;;;
113109;984000010113109;1;26/03/2026 10.59;788;46000;172;;;
113109;984000010113109;1;26/03/2026 13.12;1079;45500;280;;;
113109;984000010113109;1;26/03/2026 17.47;1448;46000;493;;;
113109;984000010113109;1;27/03/2026 02.03;1194;46000;331;;;
113109;984000010113109;1;27/03/2026 06.30;1011;46500;315;;;
113109;984000010113109;1;27/03/2026 09.44;1406;46500;364;;;
113109;984000010113109;1;27/03/2026 13.32;1407;47500;375;;;
113109;984000010113109;1;27/03/2026 14.45;31;;2;;;
113109;984000010113109;1;27/03/2026 19.09;1202;48000;411;;;
113109;984000010113109;1;28/03/2026 04.48;1074;48000;289;;;
113109;984000010113109;1;28/03/2026 07.23;166;47500;46;;;
113109;984000010113109;1;28/03/2026 07.42;22;;1;;;
113109;984000010113109;1;28/03/2026 11.01;1646;48500;439;;;
113109;984000010113109;1;28/03/2026 13.43;141;48500;28;;;
113109;984000010113109;1;28/03/2026 13.51;785;48500;202;;;
113109;984000010113109;1;28/03/2026 18.07;1302;49000;396;;;
113109;984000010113109;1;29/03/2026 06.28;1348;49000;371;;;
113109;984000010113109;1;29/03/2026 11.00;555;49500;134;;;
113109;984000010113109;1;29/03/2026 11.27;49;;3;;;
113109;984000010113109;1;29/03/2026 14.07;1819;49500;534;;;
113109;984000010113109;1;29/03/2026 18.14;1258;50000;332;;;
113109;984000010113109;1;29/03/2026 18.52;687;50000;173;;;
113109;984000010113109;1;30/03/2026 05.27;773;49500;208;;;
113109;984000010113109;1;30/03/2026 10.01;1705;49500;434;;;
113109;984000010113109;1;30/03/2026 14.04;646;50000;143;;;
113109;984000010113109;1;30/03/2026 15.36;1372;49500;308;;;
113109;984000010113109;1;30/03/2026 18.13;870;51000;216;;;
113109;984000010113109;1;30/03/2026 19.45;523;50500;141;;;
113109;984000010113109;1;31/03/2026 04.32;1275;51500;341;;;
113109;984000010113109;1;31/03/2026 10.05;1164;50500;248;;;
113109;984000010113109;1;31/03/2026 13.21;1473;51000;289;;;
113109;984000010113109;1;31/03/2026 17.07;1914;51500;620;;;
113109;984000010113109;1;31/03/2026 22.51;1041;51000;289;;;
113109;984000010113109;1;01/04/2026 02.02;334;52000;92;;;
113109;984000010113109;1;01/04/2026 11.16;1387;51000;461;;;
113109;984000010113109;1;01/04/2026 15.42;1286;52000;370;;;
113109;984000010113109;1;01/04/2026 18.22;1931;52500;649;;;
113109;984000010113109;1;02/04/2026 03.30;1621;53000;522;;;
113109;984000010113109;1;02/04/2026 11.29;1312;53000;359;;;
113109;984000010113109;1;02/04/2026 16.28;1826;53500;560;;;
113109;984000010113109;1;02/04/2026 23.39;1666;54500;610;;;
113109;984000010113109;1;03/04/2026 10.05;1541;55000;454;;;
113109;984000010113109;1;03/04/2026 15.51;1507;55000;433;;;
113109;984000010113109;1;03/04/2026 18.43;761;56500;223;;;
113109;984000010113109;1;03/04/2026 21.39;1016;56500;368;;;
113109;984000010113109;1;04/04/2026 00.17;203;56500;65;;;
113109;984000010113109;1;04/04/2026 08.16;1721;56000;664;;;
113109;984000010113109;1;04/04/2026 15.34;1671;56000;533;;;
113109;984000010113109;1;04/04/2026 19.02;1513;57500;607;;;
113109;984000010113109;1;05/04/2026 02.56;1585;58000;659;;;
113109;984000010113109;1;05/04/2026 09.49;1331;58500;474;;;
113109;984000010113109;1;05/04/2026 15.01;722;59000;202;;;
113109;984000010113109;1;05/04/2026 18.11;1630;59000;717;;;
113109;984000010113109;1;05/04/2026 22.28;614;59500;216;;;
113109;984000010113109;1;06/04/2026 01.29;956;59000;320;;;
113109;984000010113109;1;06/04/2026 06.24;962;58500;306;;;
113109;984000010113109;1;06/04/2026 07.14;66;58750;1;;;
113109;984000010113109;1;06/04/2026 08.17;878;59000;218;;;
113109;984000010113109;1;06/04/2026 15.05;1408;59000;456;;;
113109;984000010113109;1;06/04/2026 18.18;1453;60000;561;;;
113109;984000010113109;1;06/04/2026 23.16;1112;59500;421;;;
113109;984000010113109;1;07/04/2026 00.59;140;60500;48;;;
113109;984000010113109;1;07/04/2026 07.11;1871;60500;697;;;
113109;984000010113109;1;07/04/2026 10.19;1248;60500;394;;;
113109;984000010113109;1;07/04/2026 17.15;1635;61500;591;;;
113109;984000010113109;1;07/04/2026 19.07;953;62000;282;;;
113109;984000010113109;1;08/04/2026 03.02;1498;61000;514;;;
113109;984000010113109;1;08/04/2026 08.20;1972;61500;731;;;
113109;984000010113109;1;08/04/2026 17.34;2175;62500;851;;;
113109;984000010113109;1;09/04/2026 00.10;1330;63500;541;;;
113109;984000010113109;1;09/04/2026 07.00;1604;62500;513;;;
113109;984000010113109;1;09/04/2026 10.56;1470;63500;564;;;
113109;984000010113109;1;09/04/2026 14.30;1256;64500;457;;;
113109;984000010113109;1;09/04/2026 19.39;1556;65000;673;;;
113109;984000010113109;1;09/04/2026 23.02;4;;9;;;
113109;984000010113109;1;09/04/2026 23.04;4;;3;;;
113109;984000010113109;1;10/04/2026 06.12;1555;64500;616;;;
113109;984000010113109;1;10/04/2026 11.45;1352;65500;563;;;
113109;984000010113109;1;10/04/2026 16.26;1557;66000;630;;;
113109;984000010113109;1;10/04/2026 19.16;1070;68000;443;;;
113109;984000010113109;1;11/04/2026 06.44;1684;67000;695;;;
113109;984000010113109;1;11/04/2026 10.58;1239;67500;514;;;
113109;984000010113109;1;11/04/2026 16.30;1814;67500;841;;;
113109;984000010113109;1;11/04/2026 23.53;1114;69500;609;;;
113109;984000010113109;1;12/04/2026 07.34;1390;67500;584;;;
113109;984000010113109;1;12/04/2026 12.48;1454;69500;682;;;
113109;984000010113109;1;12/04/2026 16.17;1010;70000;443;;;
113109;984000010113109;1;12/04/2026 22.26;1409;70000;715;;;
113109;984000010113109;1;13/04/2026 06.30;29;;2;;;
113109;984000010113109;1;13/04/2026 12.49;229;67500;124;;;
113109;984000010113109;1;13/04/2026 12.55;672;67500;382;;;
113109;984000010113109;1;13/04/2026 13.19;775;68500;327;;;
113109;984000010113109;1;13/04/2026 16.44;1208;70500;612;;;
113109;984000010113109;1;13/04/2026 22.16;1260;71500;664;;;
113109;984000010113109;1;14/04/2026 06.57;178;70500;48;;;
113109;984000010113109;1;14/04/2026 07.01;1422;71000;689;;;
113109;984000010113109;1;14/04/2026 13.57;1638;71000;761;;;
113109;984000010113109;1;14/04/2026 16.57;850;73000;408;;;
113109;984000010113109;1;14/04/2026 21.31;1074;73500;554;;;
113109;984000010113109;1;15/04/2026 06.43;1331;72500;556;;;
113109;984000010113109;1;15/04/2026 12.08;847;73500;373;;;
113109;984000010113109;1;15/04/2026 14.40;997;74000;438;;;
113109;984000010113109;1;15/04/2026 15.46;707;75000;346;;;
113109;984000010113109;1;15/04/2026 18.27;1199;76000;645;;;
113109;984000010113109;1;15/04/2026 23.15;880;77000;441;;;
113109;984000010113109;1;16/04/2026 07.08;1104;75500;426;;;
113109;984000010113109;1;16/04/2026 10.10;806;76000;278;;;
113109;984000010113109;1;16/04/2026 16.20;1626;75500;815;;;
113109;984000010113109;1;16/04/2026 22.49;865;77500;456;;;
113109;984000010113109;1;17/04/2026 06.25;867;77000;388;;;
113109;984000010113109;1;17/04/2026 10.36;1394;75500;600;;;
110813;984000010110813;1;18/03/2026 08.05;1404;31500;199;;;
110813;984000010110813;1;18/03/2026 08.28;118;50500;23;;;
110813;984000010110813;1;18/03/2026 11.22;85;32000;13;;;
110813;984000010110813;1;18/03/2026 11.36;22;;6;;;
110813;984000010110813;1;18/03/2026 12.05;467;32500;264;;;
110813;984000010110813;1;18/03/2026 13.19;210;33000;65;;;
110813;984000010110813;1;18/03/2026 15.54;1349;35500;291;;;
110813;984000010110813;1;18/03/2026 20.32;1150;34000;306;;;
110813;984000010110813;1;19/03/2026 03.37;245;34500;63;;;
110813;984000010110813;1;19/03/2026 05.28;260;35000;56;;;
110813;984000010110813;1;19/03/2026 07.14;285;35500;62;;;
110813;984000010110813;1;19/03/2026 07.22;291;35500;59;;;
110813;984000010110813;1;19/03/2026 11.46;1020;35000;265;;;
110813;984000010110813;1;19/03/2026 13.43;141;54000;4;;;
110813;984000010110813;1;19/03/2026 13.46;22;;14;;;
110813;984000010110813;1;19/03/2026 15.18;1383;53000;335;;;
110813;984000010110813;1;19/03/2026 22.04;1636;36000;398;;;
110813;984000010110813;1;20/03/2026 06.39;851;36000;125;;;
110813;984000010110813;1;20/03/2026 10.55;1361;36000;249;;;
110813;984000010110813;1;20/03/2026 16.30;1316;53000;401;;;
110813;984000010110813;1;21/03/2026 03.45;1441;36500;342;;;
110813;984000010110813;1;21/03/2026 05.34;196;37000;43;;;
110813;984000010110813;1;21/03/2026 09.31;1060;36500;296;;;
110813;984000010110813;1;21/03/2026 10.57;295;37000;64;;;
110813;984000010110813;1;21/03/2026 13.51;1331;37500;312;;;
110813;984000010110813;1;21/03/2026 20.53;597;37500;161;;;
110813;984000010110813;1;21/03/2026 23.48;404;37000;94;;;
110813;984000010110813;1;22/03/2026 02.42;314;37500;69;;;
110813;984000010110813;1;22/03/2026 04.37;165;37500;26;;;
110813;984000010110813;1;22/03/2026 04.42;101;37000;23;;;
110813;984000010110813;1;22/03/2026 07.54;1348;36500;354;;;
110813;984000010110813;1;22/03/2026 08.18;39;;5;;;
110813;984000010110813;1;22/03/2026 15.03;995;38500;215;;;
110813;984000010110813;1;22/03/2026 18.20;1354;38000;382;;;
110813;984000010110813;1;23/03/2026 01.29;784;37500;213;;;
110813;984000010110813;1;23/03/2026 06.44;1628;38500;321;;;
110813;984000010110813;1;23/03/2026 07.13;123;38500;23;;;
110813;984000010110813;1;23/03/2026 07.53;253;38500;58;;;
110813;984000010110813;1;23/03/2026 09.38;308;39000;81;;;
110813;984000010110813;1;23/03/2026 09.45;190;39500;44;;;
110813;984000010110813;1;23/03/2026 14.13;697;39000;209;;;
110813;984000010110813;1;23/03/2026 16.42;831;39000;246;;;
110813;984000010110813;1;23/03/2026 19.34;704;44250;157;;;
110813;984000010110813;1;24/03/2026 06.20;1915;38500;441;;;
110813;984000010110813;1;24/03/2026 08.35;270;39500;58;;;
110813;984000010110813;1;24/03/2026 08.43;111;39500;28;;;
110813;984000010110813;1;24/03/2026 14.00;1167;39500;354;;;
110813;984000010110813;1;24/03/2026 14.49;875;40000;179;;;
110813;984000010110813;1;24/03/2026 15.34;47;;5;;;
110813;984000010110813;1;24/03/2026 19.29;1094;40500;331;;;
110813;984000010110813;1;24/03/2026 22.30;762;41500;246;;;
110813;984000010110813;1;25/03/2026 04.06;649;41500;204;;;
110813;984000010110813;1;25/03/2026 06.52;539;41500;146;;;
110813;984000010110813;1;25/03/2026 07.11;454;41500;160;;;
110813;984000010110813;1;25/03/2026 08.35;610;42000;169;;;
110813;984000010110813;1;25/03/2026 08.48;95;42500;30;;;
110813;984000010110813;1;25/03/2026 12.25;179;42500;56;;;
110813;984000010110813;1;25/03/2026 14.34;583;42500;208;;;
110813;984000010110813;1;25/03/2026 15.20;1159;42500;310;;;
110813;984000010110813;1;25/03/2026 21.14;475;43500;154;;;
110813;984000010110813;1;25/03/2026 21.52;1201;43500;316;;;
110813;984000010110813;1;26/03/2026 05.41;853;43500;261;;;
110813;984000010110813;1;26/03/2026 06.51;188;43500;56;;;
110813;984000010110813;1;26/03/2026 07.05;218;44000;59;;;
110813;984000010110813;1;26/03/2026 12.48;531;43000;168;;;
110813;984000010110813;1;26/03/2026 13.30;1372;43000;499;;;
110813;984000010110813;1;26/03/2026 17.07;981;43500;282;;;
110813;984000010110813;1;27/03/2026 01.09;1207;43000;410;;;
110813;984000010110813;1;27/03/2026 04.45;187;43500;85;;;
110813;984000010110813;1;27/03/2026 06.47;530;43500;192;;;
110813;984000010110813;1;27/03/2026 07.23;318;43500;89;;;
110813;984000010110813;1;27/03/2026 07.29;349;44000;71;;;
110813;984000010110813;1;27/03/2026 07.37;49;;11;;;
110813;984000010110813;1;27/03/2026 10.08;729;44000;277;;;
110813;984000010110813;1;27/03/2026 14.08;1024;45500;338;;;
110813;984000010110813;1;27/03/2026 15.30;740;46000;276;;;
110813;984000010110813;1;27/03/2026 19.30;942;45000;322;;;
110813;984000010110813;1;28/03/2026 03.07;421;45500;133;;;
110813;984000010110813;1;28/03/2026 03.16;264;45500;103;;;
110813;984000010110813;1;28/03/2026 05.07;284;46000;96;;;
110813;984000010110813;1;28/03/2026 05.14;64;45500;18;;;
110813;984000010110813;1;28/03/2026 06.04;292;45000;72;;;
110813;984000010110813;1;28/03/2026 06.51;419;45500;83;;;
110813;984000010110813;1;28/03/2026 07.49;151;45500;20;;;
110813;984000010110813;1;28/03/2026 08.05;44;;12;;;
110813;984000010110813;1;28/03/2026 08.17;386;45500;96;;;
110813;984000010110813;1;28/03/2026 08.54;922;46000;300;;;
110813;984000010110813;1;28/03/2026 13.33;315;46000;88;;;
110813;984000010110813;1;28/03/2026 14.05;124;46000;31;;;
110813;984000010110813;1;28/03/2026 14.19;250;46000;61;;;
110813;984000010110813;1;28/03/2026 14.45;478;46000;130;;;
110813;984000010110813;1;28/03/2026 16.44;1073;46000;404;;;
110813;984000010110813;1;28/03/2026 19.04;649;46500;150;;;
110813;984000010110813;1;28/03/2026 22.57;560;47000;197;;;
110813;984000010110813;1;29/03/2026 00.11;86;48000;25;;;
110813;984000010110813;1;29/03/2026 00.14;215;47000;81;;;
110813;984000010110813;1;29/03/2026 07.14;461;47000;176;;;
110813;984000010110813;1;29/03/2026 07.39;517;46500;171;;;
110813;984000010110813;1;29/03/2026 09.13;88;47500;24;;;
110813;984000010110813;1;29/03/2026 10.52;434;47500;106;;;
110813;984000010110813;1;29/03/2026 14.44;1306;47500;459;;;
110813;984000010110813;1;29/03/2026 18.00;834;47500;372;;;
110813;984000010110813;1;30/03/2026 03.57;722;48000;246;;;
110813;984000010110813;1;30/03/2026 05.40;423;48000;174;;;
110813;984000010110813;1;30/03/2026 05.56;211;48500;66;;;
110813;984000010110813;1;30/03/2026 06.03;136;48000;45;;;
110813;984000010110813;1;30/03/2026 06.15;47;;14;;;
110813;984000010110813;1;30/03/2026 06.17;34;;10;;;
110813;984000010110813;1;30/03/2026 10.47;419;48000;195;;;
110813;984000010110813;1;30/03/2026 10.55;360;48500;140;;;
110813;984000010110813;1;30/03/2026 11.12;242;48500;101;;;
110813;984000010110813;1;30/03/2026 12.55;252;49000;88;;;
110813;984000010110813;1;30/03/2026 14.32;1356;49000;433;;;
110813;984000010110813;1;30/03/2026 16.01;262;49500;106;;;
110813;984000010110813;1;30/03/2026 20.02;1093;48500;447;;;
110813;984000010110813;1;30/03/2026 22.34;42;;15;;;
110813;984000010110813;1;31/03/2026 05.29;784;48500;211;;;
110813;984000010110813;1;31/03/2026 06.21;500;48500;152;;;
110813;984000010110813;1;31/03/2026 06.31;334;49000;128;;;
110813;984000010110813;1;31/03/2026 12.18;924;49000;266;;;
110813;984000010110813;1;31/03/2026 12.39;53;;19;;;
110813;984000010110813;1;31/03/2026 13.03;85;49500;24;;;
110813;984000010110813;1;31/03/2026 15.12;588;49500;238;;;
110813;984000010110813;1;31/03/2026 15.55;321;50000;131;;;
110813;984000010110813;1;31/03/2026 17.47;888;50000;430;;;
110813;984000010110813;1;31/03/2026 20.57;421;49500;180;;;
110813;984000010110813;1;31/03/2026 21.47;192;50500;83;;;
110813;984000010110813;1;01/04/2026 05.00;669;50000;231;;;
110813;984000010110813;1;01/04/2026 07.00;240;50000;109;;;
110813;984000010110813;1;01/04/2026 07.48;373;50500;144;;;
110813;984000010110813;1;01/04/2026 08.25;510;50500;212;;;
110813;984000010110813;1;01/04/2026 09.36;107;51500;44;;;
110813;984000010110813;1;01/04/2026 12.40;1341;51500;466;;;
110813;984000010110813;1;01/04/2026 15.42;25;;5;;;
110813;984000010110813;1;01/04/2026 17.00;578;52500;214;;;
110813;984000010110813;1;01/04/2026 21.27;1540;51000;694;;;
110813;984000010110813;1;02/04/2026 05.18;239;52000;109;;;
110813;984000010110813;1;02/04/2026 08.12;1114;51500;468;;;
110813;984000010110813;1;02/04/2026 12.49;557;52500;225;;;
110813;984000010110813;1;02/04/2026 15.19;962;52500;366;;;
110813;984000010110813;1;02/04/2026 15.40;213;53000;71;;;
110813;984000010110813;1;02/04/2026 17.21;343;53000;125;;;
110813;984000010110813;1;02/04/2026 17.28;65;53500;22;;;
110813;984000010110813;1;02/04/2026 19.52;875;53500;370;;;
110813;984000010110813;1;02/04/2026 22.08;140;53000;42;;;
110813;984000010110813;1;03/04/2026 02.01;164;52000;69;;;
110813;984000010110813;1;03/04/2026 04.48;386;51500;146;;;
110813;984000010110813;1;03/04/2026 06.49;368;51500;114;;;
110813;984000010110813;1;03/04/2026 09.24;118;52000;41;;;
110813;984000010110813;1;03/04/2026 09.32;367;52500;157;;;
110813;984000010110813;1;03/04/2026 09.45;324;52500;155;;;
110813;984000010110813;1;03/04/2026 09.53;37;;14;;;
110813;984000010110813;1;03/04/2026 09.54;243;53000;60;;;
110813;984000010110813;1;03/04/2026 11.15;41;;10;;;
110813;984000010110813;1;03/04/2026 13.08;391;53500;164;;;
110813;984000010110813;1;03/04/2026 13.46;991;54500;311;;;
110813;984000010110813;1;03/04/2026 14.06;152;55000;72;;;
110813;984000010110813;1;03/04/2026 18.11;491;55000;185;;;
110813;984000010110813;1;03/04/2026 20.30;892;54500;363;;;
110813;984000010110813;1;04/04/2026 01.50;1125;55000;410;;;
110813;984000010110813;1;04/04/2026 07.41;586;54000;186;;;
110813;984000010110813;1;04/04/2026 07.53;133;54000;57;;;
110813;984000010110813;1;04/04/2026 09.34;264;54500;74;;;
110813;984000010110813;1;04/04/2026 09.41;88;55000;26;;;
110813;984000010110813;1;04/04/2026 09.48;41;;11;;;
110813;984000010110813;1;04/04/2026 12.01;1189;55000;520;;;
110813;984000010110813;1;04/04/2026 16.24;783;56000;374;;;
110813;984000010110813;1;04/04/2026 18.08;628;57000;318;;;
110813;984000010110813;1;05/04/2026 00.26;426;57000;183;;;
110813;984000010110813;1;05/04/2026 05.46;477;57000;214;;;
110813;984000010110813;1;05/04/2026 05.59;416;57500;186;;;
110813;984000010110813;1;05/04/2026 09.14;223;57000;87;;;
110813;984000010110813;1;05/04/2026 10.51;226;57000;105;;;
110813;984000010110813;1;05/04/2026 11.15;851;57000;383;;;
110813;984000010110813;1;05/04/2026 15.40;475;58000;205;;;
110813;984000010110813;1;05/04/2026 16.15;1089;58500;523;;;
110813;984000010110813;1;05/04/2026 19.27;471;58000;227;;;
110813;984000010110813;1;05/04/2026 22.38;268;57500;134;;;
110813;984000010110813;1;06/04/2026 03.01;918;57500;448;;;
110813;984000010110813;1;06/04/2026 05.43;73;57000;38;;;
110813;984000010110813;1;06/04/2026 08.31;604;56500;294;;;
110813;984000010110813;1;06/04/2026 11.03;497;56500;200;;;
110813;984000010110813;1;06/04/2026 11.36;535;57500;270;;;
110813;984000010110813;1;06/04/2026 17.09;1622;58500;781;;;
110813;984000010110813;1;07/04/2026 02.53;1118;59000;491;;;
110813;984000010110813;1;07/04/2026 06.01;390;59000;180;;;
110813;984000010110813;1;07/04/2026 06.08;15;;3;;;
110813;984000010110813;1;07/04/2026 06.08;9;;11;;;
110813;984000010110813;1;07/04/2026 06.12;9;;4;;;
110813;984000010110813;1;07/04/2026 06.12;11;;4;;;
110813;984000010110813;1;07/04/2026 06.12;19;;8;;;
110813;984000010110813;1;07/04/2026 06.13;10;;2;;;
110813;984000010110813;1;07/04/2026 06.13;11;;9;;;
110813;984000010110813;1;07/04/2026 06.13;19;;1;;;
110813;984000010110813;1;07/04/2026 06.14;23;;2;;;
110813;984000010110813;1;07/04/2026 06.15;4;;7;;;
110813;984000010110813;1;07/04/2026 06.15;6;;1;;;
110813;984000010110813;1;07/04/2026 06.15;11;;4;;;
110813;984000010110813;1;07/04/2026 06.16;17;;2;;;
110813;984000010110813;1;07/04/2026 06.16;14;;3;;;
110813;984000010110813;1;07/04/2026 06.16;6;;7;;;
110813;984000010110813;1;07/04/2026 06.17;11;;2;;;
110813;984000010110813;1;07/04/2026 06.18;14;;2;;;
110813;984000010110813;1;07/04/2026 06.18;14;;3;;;
110813;984000010110813;1;07/04/2026 08.17;120;59500;68;;;
110813;984000010110813;1;07/04/2026 08.33;509;59500;187;;;
110813;984000010110813;1;07/04/2026 09.17;158;60000;60;;;
110813;984000010110813;1;07/04/2026 10.09;530;59500;255;;;
110813;984000010110813;1;07/04/2026 11.07;119;60000;63;;;
110813;984000010110813;1;07/04/2026 15.30;1388;61500;523;;;
110813;984000010110813;1;07/04/2026 16.38;60;;4;;;
110813;984000010110813;1;07/04/2026 23.22;1387;60000;749;;;
110813;984000010110813;1;08/04/2026 01.40;91;61000;49;;;
110813;984000010110813;1;08/04/2026 07.07;101;60000;59;;;
110813;984000010110813;1;08/04/2026 07.08;407;60500;193;;;
